,principal component 1,principal component 2,cuisine,recipeName
6310,-0.4568703589309048,-0.7532074442271874,italian,Creamy Garlic Pasta
6311,-0.4469485673207207,-0.819597266723055,italian,Chicken Parmigiana
6312,0.15269664229730573,-0.16982055534728654,italian,Veggie Loaded Bolognese
6313,0.6366600926430294,-0.2641288266238986,italian,The Best Spaghetti
6314,0.9472600227378707,-0.36729446769787505,italian,Baked Ziti
6315,0.806941973172082,-0.10462980320674664,italian,Chicken Pizzaiola
6316,-0.24339614176847615,-0.5677368609272055,italian,Leftover Spaghetti Frittata
6317,-0.3121387548620536,0.6856983635977709,italian,Whole Wheat Calzone with Sausage & Peppers
6318,0.8932972005926739,-0.20939069418117304,italian,Eggplant Parmesan
6319,-0.7891367916845844,-0.47495881666300704,italian,Chicken Cacciatore (Hunter Style Chicken)
6320,0.3213302277697525,-0.1972586113253878,italian,10-Minute Spinach Lasagna
6321,-0.16422016122664157,-0.7802052405315407,italian,Chicken Scarpariello
6322,0.6614611317591735,0.3967677662378925,italian,Pepperoni Pizza Cauliflower Casserole (Low Carb and Gluten Free)
6323,0.6422602185636854,0.00038328886007296523,italian,Spinach and Ricotta Lazy Lasagna
6324,0.724069910090214,-0.2966861567443682,italian,Classic Cheesy Stuffed Sausage Pasta Bake
6325,-0.6371894048347861,-0.44980415564095283,italian,Chicken Piccata
6326,0.7007918119597268,-0.015347621823193287,italian,Easy Italian Meatball Bake
6327,0.6302286654055476,-0.2197083704654229,italian,Sicilian-Style Pizza Dough
6328,-0.6463856384132668,0.10617161993140802,italian,Penne alla Vodka
6329,0.9008176363315125,-0.42828019728690203,italian,Cacio e Pepe
6330,-0.44694856732072075,-0.8195972667230552,italian,Garlic-Shrimp Alfredo
6331,0.586910270763447,0.4022487162164974,italian,Red Pesto Ravioli
6332,0.3217541799814426,-0.8451726608556498,italian,Pasta with Buttered Sour Cream and Bacon Sauce
6333,0.016070493225802666,0.15449825366429948,italian,Chicken Piccata
6334,0.30720221394991787,0.508774058676944,italian,Homemade Spaghetti Sauce
6335,-0.7709664240413989,-0.3559458412340517,italian,Pasta Puttanesca
6336,0.9472600227378706,-0.36729446769787505,italian,Pasta alla Carbonara
6337,0.38952319371667904,0.7263276817800646,italian,Barbecue Chicken Pizza
6338,0.9260916695344498,-0.2923191856638653,italian,Copy Cat Recipe - Olive Garden Five-Cheese Ziti Al Forno
6339,0.8105920437449842,0.019681210762770403,italian,Chicken Piccata
6340,0.610643135907469,-0.6803435442665142,italian,Chicken Mushroom Fettuccine
6341,0.4770127616280025,-0.11278468879496167,italian,The Easiest Lasagna
6342,0.4770127616280023,-0.11278468879496158,italian,Italian Baked Pasta
6343,0.9008176363315119,-0.4282801972869019,italian,"Creamy, Four-Cheese & Garlic Spaghetti"
6344,0.6884738873244473,0.24587773732056573,italian,Sun-Dried Tomato Pesto
6345,0.44844331506018115,-0.4793333070225857,italian,Garlic Lovers' Spaghetti
6346,-0.5782795336178288,-0.7012168500538444,italian,Shrimp Pasta with Cilantro Pesto
6347,-0.3278298051571897,-0.43510271913953014,italian,Melanzane alla Parmigiana - Aubergine parmigiana
6348,-0.14021753345866658,-0.4336030464494786,italian,Creamy Mushroom Gnocchi
6349,-0.8023103306069485,0.38442540007344184,italian,Linguine and Zucchini Noodles with Shrimp
6350,0.7395768581946766,-0.6103642334889753,italian,Whole wheat Caramelized onion bacon pizza
6351,-0.680768809169983,-0.45395385112950565,italian,One Pot Spaghetti
6352,0.6868983569554714,0.452915997719645,italian,30 Minute Low Fat Chicken Florentine Pasta
6353,-0.5065115787674734,0.5465372192123591,italian,Linguine and Clam Sauce
6354,-0.28645064025657996,-0.15705080852639966,italian,Garlic Spaghetti
6355,-0.6785212398554931,-0.35856312045440153,italian,Penne a la Vodka with Crispy Prosciutto
6356,-0.1475643350945953,-0.8340194875606237,italian,Italian Halibut
6357,0.9153852834531077,-0.22027507716634664,italian,Italian Meatballs
6358,0.07950133976202425,-0.6771844168641518,italian,Pasta Rustica with Chicken Sausage and Three Cheeses
6359,0.6227027079561015,-0.05491943486626298,italian,Muffin Tin Mini Lasagnas
6360,0.6975919045292247,-0.543973496335001,italian,Total Choice Spinach Stuffed Chicken
6361,0.8002154762964061,-0.013061410837770794,italian,World's Best Lasagna
6362,0.055252420437853784,-0.33601696454944346,italian,Italian Pizza Dough
6363,0.6789396710224613,0.004454837207632015,italian,Slow Cooker Zucchini Ziti
6364,0.45946040186143955,0.5854656108288576,italian,"Macaroni with Greens, Lemon, and Parmesan"
6365,0.8069419731720819,-0.1046298032067465,italian,Classic Lasagna
6366,-0.13830367081699377,-0.8604248916883992,italian,Chicken & Asparagus Penne
6367,0.7545033764446972,-0.6100865926627755,italian,Caprese Meatballs (Low Carb & Gluten Free)
6368,-0.5345474512625102,-0.539681038271881,italian,Fettucini Bolognese
6369,0.11072462230494137,0.6428556648948244,italian,Pasta with Tomato Bacon Sauce
6370,0.7545033764446973,-0.6100865926627753,italian,Italian Meatballs
6371,0.04631101738224637,-0.45656990995215846,italian,Basic Neapolitan Pizza Dough
6372,0.8932972005926739,-0.20939069418117312,italian,Tortellini & Italian Sausage Bake
6373,0.8932972005926745,-0.20939069418117318,italian,Chicken Parmesan
6374,0.6366600926430294,-0.2641288266238985,italian,Italian Sausage Bow Tie Pasta
6375,0.9008176363315124,-0.42828019728690203,italian,Chicken & Broccoli Alfredo
6376,0.279725832364537,-0.6786992403970132,italian,Cheesy Chicken Lasagna
6377,-0.18007322540711462,-0.49828728905459174,italian,Easy Beef Lasagna
6378,0.48778596879383324,-0.37661324263514906,italian,Baked Cream Cheese Spaghetti Casserole
6379,-0.6437177532816575,-0.5225511779281609,italian,Easy Mushroom Risotto with Gorgonzola
6380,-0.6954234648735713,-0.4844590749213105,italian,Spaghetti Aglio e Olio
6381,0.9008176363315124,-0.4282801972869019,italian,Pasta with Shredded Chicken and Rosemary
6382,-0.6437177532816577,-0.5225511779281611,italian,Rosemary Chicken with Mushrooms and Caramelized Onions
6383,-0.05994412195535991,0.20838512921935026,italian,Rosemary Lemon Roasted Chicken Breasts
6384,0.9008176363315127,-0.4282801972869022,italian,Quick & Easy Butter Garlic Noodles
6385,-0.21152965772643764,0.49640218137356434,italian,Fettuccine Alfredo Without All The Guilt
6386,0.9008176363315122,-0.4282801972869019,italian,Carbonara Sauce
6387,-0.7094007113872371,0.1607932512254145,italian,"Pesto Pasta with Lemon, Spinach, Edamame & Toasted Almonds"
6388,-0.8408037327847895,-0.1349836808826587,italian,Eggplant-Zucchini Lasagna with Fontina
6389,0.6366600926430293,-0.26412882662389847,italian,Italian Pasta Bake
6390,-0.38351083748317616,-0.16748638823349093,italian,French Spaghetti
6391,0.11309038565022463,-0.7664722472738372,italian,"Sausage, Mushroom and Sun-Dried Tomato Pesto Pasta"
6392,-0.3556203252683707,-0.5111184774642331,italian,Slow Cooker Pesto Ravioli
6393,0.03995175568251617,0.41297242011028945,italian,3-Ingredient Creamy Tomato Angel Hair Pasta
6394,-0.6437177532816574,-0.5225511779281609,italian,Red Wine + Goat Cheese Risotto with Caramelized Mushrooms
6395,0.4211528905731803,-0.48844365254886274,italian,Mushroom & Pancetta Spaghetti
6396,0.6975919045292249,-0.5439734963350012,italian,"Linguini with Arugula, Garlic & Parmesan"
6397,0.9664667295134886,-0.24947208337876808,italian,"Buttery Chicken ""Scampi"" Pasta"
6398,-0.1892160677562582,0.12222933608962283,italian,Great Grandma's Pasta Sauce
6399,0.4770127616280025,-0.1127846887949617,italian,Italian Spaghetti and Meatballs
6400,-0.5176155602598664,-0.5037731899267243,italian,"Toasted Gnocchi with Mushrooms, Basil and Parmesan"
6401,-0.13830367081699374,-0.8604248916883992,italian,Creamy Shrimp and Mushroom Pasta
6402,-0.6169778499646983,0.4302226985558528,italian,Ricotta Cheese Meatballs
6403,-0.6807688091699833,-0.4539538511295059,italian,Tuscan Herb Cod with Tomatoes & Arugula
6404,0.11309038565022451,-0.7664722472738372,italian,Fresh Homemade Egg Pasta Dough
6405,0.8070558400366303,-0.27328634034587224,italian,Baked Caprese Pasta
6406,0.3079848979402236,-0.16768952126158645,italian,Eggplant Parmesan
6407,-0.7806387175507968,0.31271961721909547,italian,Pasta All’Arrabbiata
6408,0.39681083435252157,-0.30569102849956287,italian,Spaghetti Aglio e Olio
6409,-0.7652289066250685,0.2677922702337474,italian,How to make Spinach Gnocchi
6410,-0.6087956550850888,0.22539730234661692,italian,Stovetop Broccoli and Cheese Chicken Pasta
6411,-0.911928252565358,-0.023543371327305412,italian,Quick Italian Chicken Skillet {21 Day Fix}
6412,0.9266925054885768,-0.06233082046810927,italian,Spaghetti Aglio e Olio
6413,0.5140579170783062,0.10513007791216433,italian,Rustic Chicken-Bacon-Sun-Dried Tomato Penne Pasta
6414,0.906774492600741,-0.2950676645583624,italian,Pasta Carbonara
6415,0.9008176363315124,-0.4282801972869021,italian,Carbonara
6416,-0.046047464579216345,-0.7690661890367951,italian,Crock Pot Sausage & Cheese Tortellini
6417,0.6404555030908833,-0.737732871451226,italian,Crockpot Parmesan Chicken
6418,0.7951552926873743,-0.46576668228509255,italian,Baked Manicotti
6419,-0.507443287645822,-0.6251957964885317,italian,Farfalle Carbonara
6420,0.8498348219176054,-0.037015359820641164,italian,Chicago-Style Deep Dish Pizza
6421,0.5346285741385567,-0.6978066784036471,italian,Ricotta and Roasted Red Pepper Frittata
6422,0.15731450958948584,-0.16002332255038598,italian,Creamy Italian Pasta Skillet
6423,0.34962611074306604,0.03948586433245792,italian,Tomato and Feta Stuffed Chicken Breasts
6424,0.20734569193105645,-0.6411127747620833,italian,Grilled Eggplant and Olive Pizza
6425,-0.1439523680571599,0.36795082876918467,italian,Italian Gnocchi
6426,0.1254654209991389,-0.26813919278956344,italian,Creamy Crock Pot Spaghetti
6427,-0.8761672443928554,0.3316178651528792,italian,Chicken Piccata with Artichokes
6428,-0.14021753345866664,-0.4336030464494785,italian,How To Make Risotto
6429,-0.023230797090306957,-0.6333578908080348,italian,Shrimp Risotto
6430,0.5241754318640145,0.027551870575725446,italian,Ravioli Casserole
6431,-0.14375087926534946,-0.7883654299819344,italian,Shortcut Fettuccine Alfredo
6432,0.8284150707099452,-0.42044504411099143,italian,Homemade Ricotta Gnocchi
6433,0.4651898524369781,-0.12561993056997972,italian,Cheesy Italian Meatball Casserole
6434,0.005072790499107602,-0.3425465906117202,italian,All-Purpose Pizza Dough
6435,-0.3759216481171389,0.6740646056323292,italian,Crockpot Italian Potatoes- Easy Dinner!
6436,0.8163644892420472,-0.003885154182576736,italian,Smoked Salmon Pasta
6437,-0.32533685132976,0.16588636844405652,italian,Leftover Roast Beef Italian Stew
6438,0.9008176363315126,-0.4282801972869019,italian,Italian Flank Steak Pinwheels
6439,0.47701276162800255,-0.1127846887949617,italian,Lasagna Casserole
6440,-0.5744977846274562,-0.4693667126840103,italian,ONE POT WONDER TOMATO BASIL PASTA
6441,-0.10483106582699575,0.4440741060279298,italian,Italian Beef
6442,0.7689267276890321,-0.6016925486909511,italian,Loaded Pasta Carbonara
6443,-0.21312662932024695,-0.8473700498786637,italian,Italian Beef Sandwich
6444,-0.5744977846274562,-0.4693667126840105,italian,Shrimp Scampi
6445,-0.6437177532816574,-0.5225511779281609,italian,Chicken Parmesan Baked Pasta
6446,0.9580683590224347,-0.2257116223056688,italian,Aglio e Olio
6447,-0.7709664240413989,-0.35594584123405154,italian,One-Pan Pasta
6448,0.06847743575297228,-0.1005326744927896,italian,Spinach Pesto Pasta with Chicken
6449,-0.1800732254071145,-0.4982872890545915,italian,Penne alla Sorrentina
6450,-0.09113754974011744,-0.9023109262636337,italian,Pasta Cacio E Pepe
6451,0.8601315947307147,-0.4943117040282384,italian,Chicken Parmesan
6452,-0.1800732254071145,-0.4982872890545915,italian,One Pot Italian Sausage Pasta
6453,0.28855882562255375,-0.6170268464166564,italian,Italian Veal Scallopini
6454,0.5713124821827471,0.2802053618397489,italian,Low Carb Cauliflower Pizza Crust
6455,0.20734569193105643,-0.6411127747620833,italian,"Roasted Garlic, Brown Butter and Parmesan Pasta (in 15 Minutes)"
6456,-0.3083489710185502,-0.2838255956951557,italian,Chicken Florentine Casserole
6457,0.5938361464006969,0.8031452561623281,italian,Chicken Enchilada Spaghetti
6458,-0.13993671428862972,-0.35297957118127693,italian,Ravioli Lasagna
6459,0.8788172959805247,-0.3025482163812484,italian,Fail-Proof Pizza Dough
6460,-0.4690089082941463,-0.5597306554411933,italian,Garlic Pasta
6461,-0.28117637600440687,-0.27383832771126737,italian,Creamy Italian Chicken
6462,0.9580683590224345,-0.2257116223056688,italian,Linguine Aglio e Olio con Acciuga
6463,0.9008176363315122,-0.42828019728690186,italian,Authentic Italian Pasta Carbonara
6464,0.9113224000354134,-0.381433758000178,italian,Skillet Tortellini with Sausage and Pesto
6465,-0.5105666624455851,0.23572245065670158,italian,Aglio Olio E Peperoncino
6466,-0.053440551955114456,0.0674714277266725,italian,30-Minute Hearty Italian Sausage and Potatoes
6467,0.7545033764446974,-0.6100865926627755,italian,Better Than Olive Garden Fettuccine Alfredo
6468,0.5348736135123727,0.3852669919338885,italian,Baked Buffalo Chicken Pasta
6469,0.9008176363315125,-0.4282801972869021,italian,Spaghetti with Cheese and Pepper [Spaghetti Cacio e Pepe]
6470,0.9178851612682173,-0.34835632408925443,italian,COWBOY LASAGNA
6471,0.6388531571593223,-0.7124351933211412,italian,Veal Parmesan
6472,0.6059552090844305,0.06932859899194006,italian,Spaghetti & Meatballs
6473,-0.13830367081699366,-0.860424891688399,italian,Eggplant Lasagna
6474,-0.19110885041723968,-0.41998304691629085,italian,Vegetarian Spinach and Mushroom Lasagna
6475,0.3213302277697524,-0.197258611325388,italian,Slow Cooker Lasagna
6476,-0.4830787757434757,0.4082699278537253,italian,Classic Pasta Primavera
6477,0.9472600227378705,-0.36729446769787505,italian,Italian Herbed Chicken
6478,0.8485741598144483,-0.5385055555430388,italian,Chicken Parmesan
6479,-0.6437177532816573,-0.5225511779281609,italian,Jordana’s Baked Spaghetti Squash with Tomato and Ricotta
6480,0.5672890965222104,-0.15073189703826723,italian,Weeknight Ravioli Lasagna
6481,-0.28883082635719803,-0.854051062289356,italian,Nonna's Homemade Ravioli
6482,-0.14756433509459535,-0.8340194875606235,italian,Sun-dried Tomato & Feta Meatballs (Low Carb & Gluten Free)
6483,-0.829523402063961,0.08860127630868579,italian,20-Minute Roasted Tomato Pasta
6484,0.24984742257560694,-0.9139014601425207,italian,Caprese Chicken [Recipe Recycle]
6485,0.9266925054885768,-0.06233082046810933,italian,Aglio e Olio
6486,0.11072462230494144,0.6428556648948244,italian,Pasta Alla Mosca
6487,0.8679982294785332,-0.5297431128784506,italian,Creamy Chicken Alfredo Lasagna in the Slow Cooker
6488,-0.027207149760467786,-0.2523718284001138,italian,"Spaghetti Aglio, Olio E Peperoncino (Spaghetti With Garlic, Olive Oil & Chili Peppers)"
6489,0.002185641626774935,0.5777490889611435,italian,Skillet Lasagna
6490,-0.829523402063961,0.08860127630868589,italian,Tuna-and-Tomato Pasta
6491,0.9008176363315125,-0.42828019728690203,italian,Spaghetti alla Carbonara
6492,-0.30834897101855,-0.2838255956951558,italian,Grandma's Goulash
6493,0.3324214820464476,-0.10173633758278047,italian,ITALIAN BAKE
6494,-0.35562032526837073,-0.511118477464233,italian,Crockpot Pesto Ravioli
6495,0.5435825927861742,-0.48309112565558926,italian,Easy Garlic Alfredo Tortellini
6496,-0.8408037327847895,-0.13498368088265877,italian,Spaghetti with Cannellini Bean Bolognese
6497,0.46088449477256915,-0.8364844661261764,italian,"Spinach, Ricotta and Sausage Calzones"
6498,0.20036631819198164,0.11402001620858315,italian,Spagetti with Italian Sausage and Arugula
6499,0.900817636331512,-0.42828019728690203,italian,Spaghetti Cacio e Pepe
6500,-0.42297113516974144,-0.4033210133545845,italian,Crock Pot Ravioli
6501,-0.718194577465843,0.16626477470879442,italian,Turkey Pesto Meatballs with Tomato Sauce
6502,0.04085247243564909,-0.8886026852225228,italian,Pumpkin Fettuccine Alfredo
6503,0.5845883579370981,-0.5285700057315165,italian,Chicken in Lemon Butter Caper Sauce
6504,-0.03974522796993387,-0.6898014683949937,italian,Garlic Mushroom Pasta
6505,0.6366600926430296,-0.2641288266238985,italian,PIONEER WOMAN BOWTIE LASAGNA
6506,0.9008176363315121,-0.4282801972869019,italian,Spaghetti alla Carbonara
6507,0.8553151039085054,0.1006916326575626,italian,Julia Child's Spaghetti Marco Polo
6508,0.9008176363315124,-0.4282801972869019,italian,Italian Chicken Cutlets
6509,0.5745459636703694,0.2464482267468239,italian,Spicy Sausage Fettuccine with Basil and Parmesan
6510,-0.6437177532816575,-0.5225511779281609,italian,Balsamic Chicken Breast
6511,-0.8875172275098699,0.2113746045269691,italian,Red Sauce and Spaghetti
6512,0.490294974698443,-0.7836231226265825,italian,Linguine with Pesto Sauce
6513,0.2181990730463992,-0.672246535420583,italian,Spaghetti with Meat Sauce
6514,0.5239386486283977,0.653965950457287,italian,Quick Italian Skillet Dinner
6515,0.597256653196988,-0.056679142401737916,italian,Spinach Lasagna Rolls
6516,0.32384506166612176,0.02361171479372601,italian,Penne alla Vodka (Gluten-Free)
6517,-0.6463856384132667,0.10617161993140797,italian,Pasta Puttanesca
6518,-0.6437177532816575,-0.5225511779281609,italian,No Boil Spaghetti and Meatball Casserole
6519,0.768926727689032,-0.6016925486909511,italian,Kick Ass Chicken Lasagna
6520,0.030494830514382794,0.5894793507826667,italian,"Pasta with Baby Spinach, Tomatoes and Italian Sausage"
6521,0.7852075908828473,0.1753606048973672,italian,Italian BBQ Ranch Grilled Chicken
6522,0.46518985243697797,-0.1256199305699797,italian,Cheesy Italian Meatball Casserole
6523,-0.5345474512625102,-0.539681038271881,italian,Fresh Spinach Pasta
6524,-0.6549946375852804,0.34696346359787034,italian,Chicken & Spinach Pasta Bake
6525,-0.8875172275098698,0.21137460452696952,italian,Veggie No Boiling Lasagna
6526,0.41598723025561035,0.25589567419354015,italian,Mini Italian Meatloaves
6527,0.9260916695344493,-0.29231918566386517,italian,Friendship Casserole
6528,0.7395768581946767,-0.6103642334889753,italian,Cheese-Stuffed Meatballs
6529,0.4498542184980035,0.15412902009466856,italian,Chicken and Broccoli Penne Alfredo
6530,-0.8875172275098698,0.2113746045269692,italian,Vegetable Garden Pasta
6531,-0.023230797090306836,-0.6333578908080344,italian,Garlic Bread Pizza Crust
6532,-0.6745523199240119,-0.2680765219591671,italian,Pioneer Woman's Linguine with Clam Sauce
6533,-0.5176155602598662,-0.5037731899267242,italian,Vegetarian Lasagna with Eggplant and Mushroom 'Meat' Sauce
6534,0.5712177393537837,-0.2779788217639395,italian,Italian Style Macaroni and Cheese
6535,-0.706255682566138,-0.028802710433023532,italian,Spaghetti With Tomato Sauce
6536,-0.27721534257206487,0.5828138523022227,italian,Spaghetti Aglio e Olio
6537,0.6312822017228802,-0.6052906149272128,italian,Easy Spaghetti Bolognese
6538,0.7928445316476155,-0.438018167523457,italian,"Baked Rigatoni with Spinach, Ricotta, and Fontina"
6539,-0.7945866833763039,-0.30708912919468345,italian,Alla Checca
6540,0.5713124821827471,0.280205361839749,italian,Easy Cheesy Zucchini Bake
6541,0.36399180784429214,0.32029555317457387,italian,Best Slow Cooker Bolognese Sauce Ever!
6542,0.11858842041941567,-0.23436358096413423,italian,Italian Meatloaf
6543,0.5241754318640145,0.027551870575725328,italian,Italian Meatballs
6544,-0.6437177532816571,-0.522551177928161,italian,Low-Carb Spaghetti Squash & Meatballs
6545,0.9008176363315129,-0.42828019728690203,italian,Fettuccine alla Carbonara
6546,0.6388531571593224,-0.7124351933211414,italian,Sun Dried Tomato Alfredo
6547,-0.5787492444164364,-0.27659741916749164,italian,Zucchini Lasagna
6548,-0.6463856384132667,0.10617161993140803,italian,One-Pot Creamy Sausage Pasta
6549,-0.7285505680634091,-0.0758321700927316,italian,Spaghetti with Raw Tomatoes
6550,0.7395768581946761,-0.6103642334889752,italian,Breakfast Pizza
6551,0.8105920437449842,0.019681210762770456,italian,Cheesy Spinach and Artichoke Pizza
6552,0.5713124821827472,0.2802053618397489,italian,Pesto Pasta with Prosciutto and Sun Dried Tomatoes
6553,0.3189443358312218,0.5048322910929129,italian,Chicken and Broccoli Pasta with Sun-Dried Tomato Cream Sauce
6554,0.6237578101849384,-0.22669867706346658,italian,Sicilian Pizza Dough
6555,0.4968688194516746,-0.14156552691852958,italian,Italian Sautéed shrimp
6556,0.5895931074399394,-0.7033292981678334,italian,Baked Pesto Chicken Parmesan
6557,-0.8408037327847896,-0.13498368088265883,italian,Healthy Crockpot Mini Turkey Quinoa Meatballs
6558,-0.5045450907287005,0.21372311156481757,italian,Shrimp Scampi
6559,0.6775501765043139,0.37034248005437287,italian,Italian Sausage & Vegetable Stew
6560,-0.2963376716799087,-0.83304820117762,italian,Baked Cheesy Chicken Penne
6561,0.14942963059552317,-0.8626327426940505,italian,Classic Fettuccine Alfredo
6562,-0.6437177532816574,-0.5225511779281607,italian,Italian Meatball Tortellini
6563,0.8498348219176054,-0.03701535982064109,italian,Italian Baked Ziti
6564,0.5713124821827475,0.28020536183974876,italian,Chicken Parmesan Stromboli
6565,0.023548258143641754,0.2463824769121039,italian,Slow Cooker Spaghetti Bolognese
6566,-0.5782795336178289,-0.7012168500538444,italian,Homemade Pasta Dough
6567,-0.6323769215142644,0.6133049412576512,italian,Italian Stuffed Bell Peppers
6568,0.9008176363315122,-0.42828019728690203,italian,Italian Meatballs
6569,-0.802310330606948,0.3844254000734419,italian,Weelicious Baked Ziti
6570,-0.6661921692522064,0.3340748775162723,italian,Super Simple Italian – Pasta Piselli (pasta with peas)
6571,-0.7796916917188401,-0.04871819979192898,italian,"Quick + Simple Pasta ""Risotto"" with Herbed Roasted Chickpeas."
6572,-0.4469485673207207,-0.8195972667230552,italian,{Easy Anytime Dinner} Chicken Marsala
6573,-0.07352515367622321,-0.24347628662801063,italian,Rigatoni With Spicy Salami And Tomato
6574,0.7475084654018893,-0.39461129033377784,italian,Baked Spaghetti
6575,-0.29633767167990854,-0.8330482011776197,italian,Baked Ziti
6576,-0.17233393967598565,0.5741691436293112,italian,"Roasted Brussels Sprouts, Pancetta, and Thyme Risotto"
6577,-0.6437177532816573,-0.5225511779281607,italian,Baked Spaghetti and Meatballs
6578,-0.5538872203944225,0.6166362775254174,italian,Italian Chicken Scarpariello
6579,-0.6446058201073059,-0.23556684842331665,italian,Slow Cooker Spaghetti Sauce
6580,-0.6437177532816574,-0.5225511779281609,italian,Mushroom and Leek Risotto
6581,-0.07817743616986421,0.1417435292313592,italian,Tortellini Pesto Primavera
6582,0.822499261758373,0.19925882797931646,italian,Best Lasagna
6583,0.3288428850569599,-0.6467795316904692,italian,Olive Oil and Italian Herb Roasted Chicken with Carapelli Olive Oil
6584,-0.16325817791627076,-0.05083022646758095,italian,Pasta Aglio e Olio inspired by Chef
6585,0.3213302277697524,-0.19725861132538788,italian,No Boiling Lasagna
6586,-0.278555175197306,0.18754162006831096,italian,Caprese Stuffed Chicken
6587,0.8679982294785333,-0.5297431128784506,italian,Perfect Cacio e Pepe
6588,0.7964299495036766,-0.3795549088368801,italian,Crispy Italian Chicken Thighs
6589,-0.632376921514265,0.6133049412576511,italian,Italian Stir Fry
6590,0.3042454221551807,0.34937541793776133,italian,Chicken Cacciatore
6591,0.1981620831643585,0.3623908211821799,italian,Chicken Piccata
6592,0.6106431359074689,-0.6803435442665139,italian,Italian Baked Chicken and Potatoes
6593,-0.5782795336178287,-0.7012168500538446,italian,Homemade Pasta Dough
6594,0.6789396710224613,0.004454837207632082,italian,Three-Layer Lasagna
6595,0.867998229478533,-0.5297431128784509,italian,Pasta alla Gricia
6596,-0.9119282525653583,-0.023543371327305284,italian,Capellini with Fresh Tomatoes and Basil
6597,-0.5176271513009646,0.23788877416695212,italian,Italian Pasta with Tomato & Basil
6598,-0.9119282525653584,-0.0235433713273054,italian,Slow Cooker Skinny Spaghetti
6599,0.5985996757353311,0.373049867576142,italian,Italian Spaghetti and Mozzarella Stuffed Meatballs
6600,-0.5346557173406701,-0.217803530955603,italian,Mom's Spaghetti Sauce
6601,-0.28883082635719803,-0.8540510622893558,italian,Chicken Piccata
6602,0.9119444235347669,-0.342049327930804,italian,Classic Lasagna
6603,0.09043246325331449,-0.1454238514449556,italian,Gnocchi Mac & Cheese
6604,0.5298972270603263,-0.009396320977582912,italian,Caramelized Mushroom and Marinara Fontina Polenta with Goat Cheese + Fried Eggs.
6605,0.15429462423057863,0.6644234626346505,italian,Spinach and Red Pepper Gnocchi
6606,-0.6785212398554931,-0.35856312045440153,italian,Light Italian One Pot Salmon & Orzo
6607,0.7243532997261497,0.09229394880302756,italian,Stuffed Ricotta Shells
6608,-0.6371894048347858,-0.44980415564095283,italian,Linguine with Creamy Clam Sauce
6609,0.4982847507896856,-0.6616661790321032,italian,Mom’s Homemade Italian Hamburger Helper
6610,-0.6437177532816571,-0.5225511779281609,italian,Lasagna-Stuffed Spaghetti Squash
6611,0.878817295980525,-0.30254821638124835,italian,Tuscan Pasta with Tomato Basil Cream
6612,0.29188405825888947,-0.043283175540515355,italian,Baked Italian Sausage Rotini
6613,0.8812545676698202,-0.33410018345475323,italian,Sole Piccata
6614,0.46373829876655137,0.1424178382905063,italian,Shrimp Pasta with Broccoli Pesto
6615,-0.2002833675501994,0.4751021611689061,italian,Linguine and Clam Sauce
6616,-0.4697776590312761,0.5606625783430069,italian,Olive Garden’s Tuscan Chicken
6617,0.6219894054390069,0.055569051096117386,italian,Skillet Eggplant Parmesan
6618,0.6307288057565447,0.17433432616359598,italian,Italian Wonder Pot
6619,0.9260916695344495,-0.29231918566386506,italian,"Italian Meatballs, Perfect Every Time"
6620,-0.7806387175507968,0.3127196172190954,italian,Stuffed Shells
6621,0.9113224000354138,-0.3814337580001779,italian,Linguine Carbonara
6622,0.5531253208317516,-0.6320924669438812,italian,Penne with Ricotta and Asparagus
6623,-0.29363879240503954,0.42307055776204205,italian,Quick Weeknight Tomato Sauce with Pasta
6624,-0.6437177532816574,-0.5225511779281609,italian,White Wine Spaghetti with Bacon and Parmesan
6625,-0.5449889362213329,-0.2129025901241246,italian,Sausage Lasagna Soup
6626,0.43188616011563974,0.11864929921639905,italian,Sausage and Kale Pesto Pizza
6627,0.6388531571593222,-0.7124351933211411,italian,Sun Dried Tomato Alfredo
6628,-0.8320239896995781,-0.26810355832481025,italian,Paleo Comfort Food? Here’s A Creamy Shrimp Fra Diavolo
6629,-0.6179175668930605,-0.6467911547782556,italian,Chicken Saltimbocca
6630,0.8103721721757897,-0.5512844149129975,italian,Easy Deep Dish Pizza Casserole
6631,0.9008176363315124,-0.4282801972869019,italian,Proper Pasta Carbonara
6632,0.24984742257560683,-0.9139014601425205,italian,Cheesy Italian Meatloaf
6633,0.2843648192573923,-0.464224433696175,italian,One-Pan Spaghetti and Meatballs
6634,0.6146849158821707,0.09217746193987689,italian,Tuscan Style Steak
6635,0.9008176363315121,-0.42828019728690203,italian,Carbonara
6636,0.450482776106744,-0.6937258712245382,italian,Spaghetti with Creamy Ricotta Pesto
6637,0.8165301152673333,0.07289686392912832,italian,Manicotti
6638,-0.678521239855493,-0.3585631204544014,italian,Lemony Chicken Marsala
6639,0.005072790499107542,-0.3425465906117202,italian,Authentic Italian Easy Pizza Crust Video
6640,0.9008176363315122,-0.42828019728690203,italian,Crunchy Parmesan Spaghetti
6641,0.20832013970214772,0.8254337003029365,italian,Eggplant Lasagna
6642,0.9472600227378706,-0.3672944676978754,italian,Swiss Macaroni and Cheese with Smoked Sausage
6643,-0.3215304105153461,-0.16449026758781593,italian,Pasta with Salami and Ricotta
6644,-0.6785212398554931,-0.3585631204544015,italian,Seafood Linguine
